,Subnum,Block,Trial,Old,testcdisgard,Setsize,Serpos,Lag,Response,Correctness,Side,RT,WhichProbe,Stimkind,FileCondi,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8
257,2,4,17,2,1,2,0,0,2,1,1,553,14,1,CMpure,16,10,NA,NA,NA,NA,NA,NA
258,2,4,18,2,1,8,0,0,1,1,0,583,13,1,CMpure,3,1,5,4,8,6,7,2
259,2,4,19,2,1,2,0,0,2,1,1,451,15,1,CMpure,16,12,NA,NA,NA,NA,NA,NA
260,2,4,20,1,1,2,2,1,2,1,0,421,4,1,CMpure,5,4,NA,NA,NA,NA,NA,NA
261,2,4,21,2,1,4,0,0,1,0,1,670,15,1,CMpure,11,10,14,15,NA,NA,NA,NA
262,2,4,22,2,1,8,0,0,2,0,0,678,14,1,CMpure,8,1,3,2,7,5,6,4
263,2,4,23,2,1,2,0,0,1,1,0,672,14,1,CMpure,7,2,NA,NA,NA,NA,NA,NA
264,2,4,24,2,1,4,0,0,1,1,0,574,11,1,CMpure,5,6,4,7,NA,NA,NA,NA
265,2,5,1,1,1,2,1,2,2,1,0,652,1,1,CMpure,1,6,NA,NA,NA,NA,NA,NA
266,2,5,2,2,1,2,0,0,1,1,0,550,12,1,CMpure,7,4,NA,NA,NA,NA,NA,NA
267,2,5,3,2,1,8,0,0,2,0,0,739,11,1,CMpure,8,1,5,2,7,6,3,4
268,2,5,4,2,1,2,0,0,1,1,0,699,11,1,CMpure,3,6,NA,NA,NA,NA,NA,NA
269,2,5,5,1,1,4,2,3,2,1,0,743,4,1,CMpure,1,4,6,8,NA,NA,NA,NA
270,2,5,6,1,1,4,3,2,1,1,1,579,6,1,CMpure,13,11,14,10,NA,NA,NA,NA
271,2,5,7,1,1,2,2,1,2,1,0,465,8,1,CMpure,4,8,NA,NA,NA,NA,NA,NA
272,2,5,8,2,1,2,0,0,2,1,1,770,9,1,CMpure,11,12,NA,NA,NA,NA,NA,NA
273,2,5,9,1,1,4,2,3,2,1,0,636,8,1,CMpure,1,8,3,6,NA,NA,NA,NA
274,2,5,10,1,1,2,2,1,2,1,0,615,7,1,CMpure,1,7,NA,NA,NA,NA,NA,NA
275,2,5,11,2,1,8,0,0,1,1,0,946,10,1,CMpure,2,5,6,3,8,1,7,4
276,2,5,12,1,1,4,1,4,2,1,0,790,1,1,CMpure,1,2,6,3,NA,NA,NA,NA
277,2,5,13,1,1,2,1,2,1,1,1,330,1,1,CMpure,9,12,NA,NA,NA,NA,NA,NA
278,2,5,14,1,1,4,1,4,2,1,0,598,4,1,CMpure,4,5,1,6,NA,NA,NA,NA
279,2,5,15,1,1,8,7,2,2,1,0,468,4,1,CMpure,5,1,2,6,3,7,4,8
280,2,5,16,1,1,8,7,2,1,0,0,626,6,1,CMpure,4,5,7,8,2,1,6,3
281,2,5,17,2,1,2,0,0,1,1,0,558,11,1,CMpure,1,8,NA,NA,NA,NA,NA,NA
282,2,5,18,1,1,4,4,1,1,1,1,528,1,1,CMpure,13,12,15,9,NA,NA,NA,NA
283,2,5,19,1,1,2,1,2,1,0,0,495,1,1,CMpure,1,3,NA,NA,NA,NA,NA,NA
284,2,5,20,2,1,2,0,0,2,1,1,480,13,1,CMpure,15,11,NA,NA,NA,NA,NA,NA
285,2,5,21,2,1,2,0,0,1,1,0,625,11,1,CMpure,3,7,NA,NA,NA,NA,NA,NA
286,2,5,22,2,1,8,0,0,1,0,1,716,14,1,CMpure,10,13,14,12,15,11,9,16
287,2,5,23,2,1,2,0,0,1,1,0,483,16,1,CMpure,5,3,NA,NA,NA,NA,NA,NA
288,2,5,24,1,1,8,3,6,1,1,1,755,1,1,CMpure,12,10,9,13,15,16,14,11
289,2,6,1,2,1,8,0,0,2,1,1,642,10,1,CMpure,11,16,14,10,12,15,13,9
290,2,6,2,2,1,2,0,0,2,1,1,1084,16,1,CMpure,13,16,NA,NA,NA,NA,NA,NA
291,2,6,3,2,1,8,0,0,2,0,0,1285,16,1,CMpure,8,7,2,5,1,6,4,3
292,2,6,4,2,1,2,0,0,2,1,1,469,16,1,CMpure,16,13,NA,NA,NA,NA,NA,NA
293,2,6,5,1,1,2,2,1,2,1,0,390,5,1,CMpure,8,5,NA,NA,NA,NA,NA,NA
294,2,6,6,1,1,8,8,1,2,1,0,667,3,1,CMpure,4,8,1,7,5,6,2,3
295,2,6,7,1,1,2,1,2,1,1,1,580,1,1,CMpure,9,15,NA,NA,NA,NA,NA,NA
296,2,6,8,2,1,8,0,0,2,0,0,832,9,1,CMpure,5,4,1,3,7,2,6,8
297,2,6,9,2,1,8,0,0,1,0,1,787,9,1,CMpure,11,10,15,16,14,12,13,9
298,2,6,10,2,1,2,0,0,2,1,1,679,11,1,CMpure,11,15,NA,NA,NA,NA,NA,NA
299,2,6,11,2,1,8,0,0,1,1,0,848,16,1,CMpure,5,8,1,6,2,7,4,3
300,2,6,12,1,1,4,3,2,1,1,1,695,2,1,CMpure,11,12,10,15,NA,NA,NA,NA
301,2,6,13,2,1,2,0,0,2,1,1,752,13,1,CMpure,14,12,NA,NA,NA,NA,NA,NA
302,2,6,14,1,1,2,1,2,2,1,0,422,2,1,CMpure,2,4,NA,NA,NA,NA,NA,NA
303,2,6,15,2,1,2,0,0,1,1,0,537,14,1,CMpure,7,5,NA,NA,NA,NA,NA,NA
304,2,6,16,2,1,2,0,0,1,1,0,600,16,1,CMpure,7,6,NA,NA,NA,NA,NA,NA
305,2,6,17,2,1,4,0,0,2,1,1,441,9,1,CMpure,14,12,11,9,NA,NA,NA,NA
306,2,6,18,2,1,4,0,0,2,1,1,864,16,1,CMpure,12,10,11,13,NA,NA,NA,NA
307,2,6,19,2,1,2,0,0,1,0,1,610,16,1,CMpure,11,15,NA,NA,NA,NA,NA,NA
308,2,6,20,1,1,8,5,4,1,1,1,621,4,1,CMpure,16,13,11,9,12,14,15,10
309,2,6,21,2,1,2,0,0,2,1,1,505,15,1,CMpure,10,12,NA,NA,NA,NA,NA,NA
310,2,6,22,1,1,2,2,1,1,1,1,361,4,1,CMpure,13,12,NA,NA,NA,NA,NA,NA
311,2,6,23,2,1,8,0,0,2,0,0,782,10,1,CMpure,6,4,2,3,7,8,1,5
312,2,6,24,1,1,4,3,2,2,1,0,616,7,1,CMpure,4,1,7,8,NA,NA,NA,NA
313,2,7,1,2,1,4,0,0,1,1,0,748,10,1,CMpure,3,4,8,1,NA,NA,NA,NA
314,2,7,2,1,1,8,4,5,2,1,0,578,7,1,CMpure,3,6,4,7,8,5,2,1
315,2,7,3,2,1,2,0,0,2,1,1,431,16,1,CMpure,16,10,NA,NA,NA,NA,NA,NA
316,2,7,4,1,1,8,4,5,2,1,0,1058,6,1,CMpure,7,4,1,6,8,2,5,3
317,2,7,5,2,1,2,0,0,2,1,1,443,13,1,CMpure,13,12,NA,NA,NA,NA,NA,NA
318,2,7,6,1,1,4,2,3,1,1,1,675,7,1,CMpure,16,15,12,9,NA,NA,NA,NA
319,2,7,7,2,1,8,0,0,2,1,1,988,15,1,CMpure,15,16,13,9,11,12,14,10
320,2,7,8,2,1,4,0,0,1,1,0,686,13,1,CMpure,6,7,3,8,NA,NA,NA,NA
321,2,7,9,2,1,4,0,0,1,1,0,891,14,1,CMpure,6,4,5,2,NA,NA,NA,NA
322,2,7,10,2,1,2,0,0,1,0,1,3052,12,1,CMpure,11,9,NA,NA,NA,NA,NA,NA
323,2,7,11,1,1,8,5,4,1,1,1,438,3,1,CMpure,16,12,15,10,11,9,14,13
324,2,7,12,2,1,2,0,0,2,1,1,2104,11,1,CMpure,12,9,NA,NA,NA,NA,NA,NA
325,2,7,13,2,1,8,0,0,2,1,1,552,15,1,CMpure,11,13,16,14,9,10,12,15
326,2,7,14,2,1,4,0,0,2,1,1,491,9,1,CMpure,15,16,11,14,NA,NA,NA,NA
327,2,7,15,1,1,8,4,5,2,1,0,636,6,1,CMpure,8,2,1,6,3,7,5,4
328,2,7,16,2,1,2,0,0,1,1,0,406,14,1,CMpure,1,3,NA,NA,NA,NA,NA,NA
329,2,7,17,2,1,8,0,0,2,0,0,618,12,1,CMpure,1,6,8,7,5,2,4,3
330,2,7,18,2,1,4,0,0,2,1,1,554,15,1,CMpure,12,15,14,10,NA,NA,NA,NA
331,2,7,19,2,1,8,0,0,1,1,0,584,9,1,CMpure,7,3,4,8,5,1,2,6
332,2,7,20,2,1,4,0,0,2,0,0,1018,15,1,CMpure,8,4,7,2,NA,NA,NA,NA
333,2,7,21,2,1,8,0,0,2,1,1,676,11,1,CMpure,12,11,15,16,10,14,13,9
334,2,7,22,2,1,4,0,0,2,1,1,531,14,1,CMpure,16,9,11,14,NA,NA,NA,NA
335,2,7,23,1,1,2,2,1,2,1,0,354,6,1,CMpure,8,6,NA,NA,NA,NA,NA,NA
336,2,7,24,2,1,8,0,0,2,1,1,616,9,1,CMpure,13,12,10,15,16,11,9,14
337,2,8,1,2,1,2,0,0,1,1,0,470,13,1,CMpure,5,7,NA,NA,NA,NA,NA,NA
338,2,8,2,1,1,2,1,2,1,1,1,679,1,1,CMpure,9,11,NA,NA,NA,NA,NA,NA
339,2,8,3,2,1,2,0,0,2,1,1,576,16,1,CMpure,9,12,NA,NA,NA,NA,NA,NA
340,2,8,4,2,1,2,0,0,2,0,0,542,12,1,CMpure,2,5,NA,NA,NA,NA,NA,NA
341,2,8,5,2,1,8,0,0,1,1,0,1740,13,1,CMpure,5,1,8,7,3,4,6,2
342,2,8,6,2,1,8,0,0,2,0,0,682,14,1,CMpure,4,7,5,6,2,8,3,1
343,2,8,7,2,1,8,0,0,1,0,1,723,12,1,CMpure,13,11,12,9,16,10,15,14
344,2,8,8,1,1,4,1,4,2,1,0,736,5,1,CMpure,5,6,2,1,NA,NA,NA,NA
345,2,8,9,1,1,2,2,1,1,1,1,341,3,1,CMpure,15,11,NA,NA,NA,NA,NA,NA
346,2,8,10,1,1,8,1,8,1,1,1,460,1,1,CMpure,9,15,10,11,13,14,16,12
347,2,8,11,2,1,8,0,0,2,0,0,525,10,1,CMpure,3,6,8,5,2,1,4,7
348,2,8,12,1,1,4,3,2,2,1,0,690,7,1,CMpure,1,6,7,5,NA,NA,NA,NA
349,2,8,13,1,1,4,1,4,1,1,1,767,6,1,CMpure,14,13,12,15,NA,NA,NA,NA
350,2,8,14,1,1,2,1,2,2,1,0,597,4,1,CMpure,4,2,NA,NA,NA,NA,NA,NA
351,2,8,15,1,1,8,5,4,2,1,0,464,5,1,CMpure,2,7,4,6,5,3,1,8
352,2,8,16,1,1,4,2,3,1,1,1,583,2,1,CMpure,11,10,12,16,NA,NA,NA,NA
353,2,8,17,2,1,8,0,0,2,0,0,387,13,1,CMpure,6,2,8,4,1,3,5,7
354,2,8,18,1,1,4,2,3,2,1,0,589,7,1,CMpure,4,7,1,2,NA,NA,NA,NA
355,2,8,19,2,1,8,0,0,1,0,1,1274,10,1,CMpure,14,9,10,16,15,12,11,13
356,2,8,20,2,1,4,0,0,1,1,0,624,13,1,CMpure,5,7,4,8,NA,NA,NA,NA
357,2,8,21,2,1,8,0,0,2,1,1,827,15,1,CMpure,15,10,12,16,14,9,11,13
358,2,8,22,2,1,2,0,0,1,1,0,543,16,1,CMpure,2,4,NA,NA,NA,NA,NA,NA
359,2,8,23,1,1,8,4,5,1,1,1,781,5,1,CMpure,9,16,15,13,12,14,11,10
360,2,8,24,2,1,8,0,0,2,0,0,497,9,1,CMpure,1,7,8,6,2,4,5,3
361,2,9,1,1,1,2,1,2,1,1,1,355,3,1,CMpure,11,13,NA,NA,NA,NA,NA,NA
362,2,9,2,2,1,8,0,0,2,0,0,489,11,1,CMpure,6,3,4,1,2,8,5,7
363,2,9,3,1,1,8,3,6,2,1,0,713,3,1,CMpure,5,2,3,8,7,1,6,4
364,2,9,4,2,1,4,0,0,1,0,1,902,14,1,CMpure,13,11,14,16,NA,NA,NA,NA
365,2,9,5,1,1,2,2,1,1,1,1,470,4,1,CMpure,13,12,NA,NA,NA,NA,NA,NA
366,2,9,6,1,1,2,1,2,1,1,1,647,6,1,CMpure,14,9,NA,NA,NA,NA,NA,NA
367,2,9,7,1,1,4,4,1,1,1,1,374,4,1,CMpure,9,13,10,12,NA,NA,NA,NA
368,2,9,8,1,1,8,1,8,2,1,0,843,3,1,CMpure,3,5,6,8,7,1,4,2
369,2,9,9,2,1,2,0,0,2,1,1,542,9,1,CMpure,15,11,NA,NA,NA,NA,NA,NA
370,2,9,10,1,1,8,7,2,1,1,1,669,2,1,CMpure,14,12,15,9,16,13,10,11
371,2,9,11,2,1,2,0,0,1,1,0,1190,11,1,CMpure,3,7,NA,NA,NA,NA,NA,NA
372,2,9,12,1,1,2,1,2,1,1,1,426,3,1,CMpure,11,15,NA,NA,NA,NA,NA,NA
373,2,9,13,1,1,2,1,2,1,1,1,830,6,1,CMpure,14,16,NA,NA,NA,NA,NA,NA
374,2,9,14,2,1,8,0,0,2,1,1,576,10,1,CMpure,16,12,9,10,14,11,15,13
375,2,9,15,1,1,8,4,5,1,1,1,781,6,1,CMpure,12,16,11,14,13,9,10,15
376,2,9,16,2,1,4,0,0,2,1,1,583,16,1,CMpure,12,13,10,9,NA,NA,NA,NA
377,2,9,17,2,1,8,0,0,2,0,0,579,9,1,CMpure,6,1,5,7,8,4,2,3
378,2,9,18,2,1,4,0,0,2,1,1,582,15,1,CMpure,13,15,14,12,NA,NA,NA,NA
379,2,9,19,1,1,4,1,4,1,1,1,536,3,1,CMpure,11,13,12,15,NA,NA,NA,NA
380,2,9,20,1,1,4,4,1,2,1,0,331,6,1,CMpure,3,5,4,6,NA,NA,NA,NA
381,2,9,21,1,1,4,2,3,1,1,1,327,2,1,CMpure,13,10,9,11,NA,NA,NA,NA
382,2,9,22,1,1,4,3,2,2,1,0,467,7,1,CMpure,1,3,7,4,NA,NA,NA,NA
383,2,9,23,2,1,4,0,0,2,1,1,730,9,1,CMpure,15,13,10,16,NA,NA,NA,NA
384,2,9,24,2,1,8,0,0,2,1,1,384,9,1,CMpure,13,11,14,10,9,12,15,16
385,3,2,1,2,1,2,0,0,1,1,0,844,12,1,CMpure,2,7,NA,NA,NA,NA,NA,NA
386,3,2,2,1,1,2,2,1,2,0,1,1071,5,1,CMpure,15,13,NA,NA,NA,NA,NA,NA
387,3,2,3,2,1,8,0,0,1,1,0,825,15,1,CMpure,2,5,4,7,3,1,6,8
388,3,2,4,1,1,2,1,2,2,1,0,796,6,1,CMpure,6,8,NA,NA,NA,NA,NA,NA
389,3,2,5,1,1,2,1,2,1,1,1,785,3,1,CMpure,11,15,NA,NA,NA,NA,NA,NA
390,3,2,6,2,1,2,0,0,2,1,1,678,14,1,CMpure,12,14,NA,NA,NA,NA,NA,NA
391,3,2,7,2,1,2,0,0,1,1,0,576,11,1,CMpure,8,2,NA,NA,NA,NA,NA,NA
392,3,2,8,2,1,8,0,0,1,0,1,797,13,1,CMpure,12,14,11,10,9,16,13,15
393,3,2,9,2,1,8,0,0,1,1,0,738,12,1,CMpure,3,7,4,8,6,2,5,1
394,3,2,10,1,1,8,5,4,1,1,1,825,8,1,CMpure,15,13,10,9,16,14,11,12
395,3,2,11,1,1,2,1,2,2,1,0,989,8,1,CMpure,8,5,NA,NA,NA,NA,NA,NA
396,3,2,12,1,1,2,2,1,2,1,0,746,6,1,CMpure,5,6,NA,NA,NA,NA,NA,NA
397,3,2,13,2,1,8,0,0,2,1,1,705,10,1,CMpure,12,16,11,15,9,10,14,13
398,3,2,14,2,1,2,0,0,2,1,1,1097,14,1,CMpure,16,14,NA,NA,NA,NA,NA,NA
399,3,2,15,2,1,4,0,0,2,1,1,727,12,1,CMpure,14,16,12,11,NA,NA,NA,NA
400,3,2,16,1,1,8,7,2,2,1,0,767,6,1,CMpure,3,5,7,2,4,8,6,1
401,3,2,17,2,1,4,0,0,2,1,1,745,16,1,CMpure,9,13,12,15,NA,NA,NA,NA
402,3,2,18,2,1,4,0,0,2,1,1,646,14,1,CMpure,16,15,9,14,NA,NA,NA,NA
403,3,2,19,1,1,8,7,2,2,1,0,673,6,1,CMpure,3,4,1,8,2,5,6,7
404,3,2,20,1,1,8,3,6,1,1,1,746,7,1,CMpure,14,11,15,10,16,9,12,13
405,3,2,21,1,1,8,2,7,1,1,1,753,6,1,CMpure,9,14,16,13,15,10,12,11
406,3,2,22,2,1,2,0,0,1,1,0,775,15,1,CMpure,4,6,NA,NA,NA,NA,NA,NA
407,3,2,23,1,1,4,3,2,2,1,0,754,6,1,CMpure,5,1,6,8,NA,NA,NA,NA
408,3,2,24,2,1,2,0,0,1,1,0,792,14,1,CMpure,2,7,NA,NA,NA,NA,NA,NA
409,3,3,1,2,1,8,0,0,2,1,1,556,14,1,CMpure,14,11,15,16,9,10,13,12
410,3,3,2,2,1,8,0,0,2,1,1,874,11,1,CMpure,14,12,11,13,10,15,16,9
411,3,3,3,2,1,8,0,0,1,1,0,892,11,1,CMpure,7,4,1,2,6,8,5,3
412,3,3,4,2,1,8,0,0,1,1,0,717,12,1,CMpure,8,4,2,3,5,7,6,1
413,3,3,5,1,1,4,3,2,1,1,1,682,7,1,CMpure,9,11,15,10,NA,NA,NA,NA
414,3,3,6,2,1,4,0,0,1,1,0,696,9,1,CMpure,4,6,8,7,NA,NA,NA,NA
415,3,3,7,1,1,4,1,4,1,1,1,726,5,1,CMpure,13,15,11,9,NA,NA,NA,NA
416,3,3,8,1,1,2,1,2,1,1,1,606,7,1,CMpure,15,12,NA,NA,NA,NA,NA,NA
417,3,3,9,1,1,2,2,1,1,1,1,570,5,1,CMpure,12,13,NA,NA,NA,NA,NA,NA
418,3,3,10,1,1,2,1,2,2,1,0,599,7,1,CMpure,7,5,NA,NA,NA,NA,NA,NA
419,3,3,11,1,1,8,3,6,1,1,1,756,2,1,CMpure,12,15,10,9,16,13,11,14
420,3,3,12,1,1,2,2,1,1,1,1,858,5,1,CMpure,12,13,NA,NA,NA,NA,NA,NA
421,3,3,13,1,1,8,5,4,1,1,1,620,2,1,CMpure,11,12,13,9,10,16,14,15
422,3,3,14,2,1,4,0,0,2,1,1,589,14,1,CMpure,13,11,15,12,NA,NA,NA,NA
423,3,3,15,2,1,8,0,0,1,1,0,730,10,1,CMpure,4,6,5,7,8,3,1,2
424,3,3,16,2,1,8,0,0,1,1,0,658,13,1,CMpure,2,8,6,1,4,5,3,7
425,3,3,17,2,1,4,0,0,1,1,0,817,16,1,CMpure,3,2,7,1,NA,NA,NA,NA
426,3,3,18,2,1,4,0,0,2,1,1,650,15,1,CMpure,16,12,9,11,NA,NA,NA,NA
427,3,3,19,1,1,8,8,1,2,1,0,772,3,1,CMpure,2,5,4,7,1,8,6,3
428,3,3,20,2,1,4,0,0,2,1,1,655,14,1,CMpure,13,11,16,9,NA,NA,NA,NA
429,3,3,21,1,1,2,1,2,1,1,1,505,2,1,CMpure,10,15,NA,NA,NA,NA,NA,NA
430,3,3,22,2,1,2,0,0,2,1,1,601,12,1,CMpure,12,14,NA,NA,NA,NA,NA,NA
431,3,3,23,1,1,4,3,2,2,1,0,635,6,1,CMpure,1,4,6,8,NA,NA,NA,NA
432,3,3,24,2,1,2,0,0,1,1,0,3414,10,1,CMpure,4,1,NA,NA,NA,NA,NA,NA
433,3,4,1,1,1,4,1,4,2,1,0,701,4,1,CMpure,4,6,7,5,NA,NA,NA,NA
434,3,4,2,2,1,2,0,0,2,1,1,645,10,1,CMpure,9,16,NA,NA,NA,NA,NA,NA
435,3,4,3,2,1,4,0,0,1,1,0,709,15,1,CMpure,7,2,6,3,NA,NA,NA,NA
436,3,4,4,2,1,2,0,0,2,1,1,653,14,1,CMpure,12,13,NA,NA,NA,NA,NA,NA
437,3,4,5,1,1,2,2,1,2,1,0,584,8,1,CMpure,5,8,NA,NA,NA,NA,NA,NA
438,3,4,6,1,1,8,1,8,2,0,1,1669,6,1,CMpure,14,12,11,13,10,9,16,15
439,3,4,7,2,1,2,0,0,2,1,1,694,9,1,CMpure,14,15,NA,NA,NA,NA,NA,NA
440,3,4,8,2,1,4,0,0,1,1,0,692,11,1,CMpure,5,8,4,1,NA,NA,NA,NA
441,3,4,9,2,1,8,0,0,2,1,1,765,12,1,CMpure,16,9,13,12,11,15,10,14
442,3,4,10,1,1,4,1,4,1,1,1,664,6,1,CMpure,14,11,16,9,NA,NA,NA,NA
443,3,4,11,2,1,8,0,0,1,1,0,642,10,1,CMpure,4,3,7,2,8,5,6,1
444,3,4,12,1,1,8,7,2,1,1,1,637,8,1,CMpure,15,14,12,13,10,11,16,9
445,3,4,13,2,1,2,0,0,2,1,1,600,14,1,CMpure,13,15,NA,NA,NA,NA,NA,NA
446,3,4,14,2,1,8,0,0,1,1,0,645,14,1,CMpure,3,7,2,5,6,4,1,8
447,3,4,15,1,1,4,1,4,2,1,0,693,6,1,CMpure,6,7,2,3,NA,NA,NA,NA
448,3,4,16,2,1,2,0,0,2,1,1,638,10,1,CMpure,11,14,NA,NA,NA,NA,NA,NA
449,3,4,17,2,1,2,0,0,2,1,1,600,10,1,CMpure,10,13,NA,NA,NA,NA,NA,NA
450,3,4,18,1,1,2,2,1,2,1,0,564,1,1,CMpure,2,1,NA,NA,NA,NA,NA,NA
451,3,4,19,2,1,4,0,0,2,1,1,903,13,1,CMpure,10,13,14,12,NA,NA,NA,NA
452,3,4,20,2,1,8,0,0,2,1,1,840,16,1,CMpure,14,9,10,16,12,11,15,13
453,3,4,21,2,1,4,0,0,2,1,1,880,15,1,CMpure,16,10,15,12,NA,NA,NA,NA
454,3,4,22,1,1,4,1,4,2,1,0,551,8,1,CMpure,8,4,5,2,NA,NA,NA,NA
455,3,4,23,2,1,8,0,0,2,1,1,693,12,1,CMpure,12,9,11,15,14,13,16,10
456,3,4,24,1,1,4,1,4,1,1,1,899,7,1,CMpure,15,11,13,16,NA,NA,NA,NA
457,3,5,1,1,1,4,3,2,2,1,0,700,6,1,CMpure,2,5,6,4,NA,NA,NA,NA
458,3,5,2,1,1,8,7,2,2,1,0,709,4,1,CMpure,6,5,3,7,8,2,4,1
459,3,5,3,1,1,8,7,2,2,1,0,765,1,1,CMpure,5,8,2,3,7,4,1,6
460,3,5,4,2,1,4,0,0,2,1,1,696,12,1,CMpure,12,15,11,13,NA,NA,NA,NA
461,3,5,5,2,1,2,0,0,1,1,0,577,13,1,CMpure,6,5,NA,NA,NA,NA,NA,NA
462,3,5,6,2,1,4,0,0,1,1,0,675,9,1,CMpure,8,3,4,2,NA,NA,NA,NA
463,3,5,7,2,1,4,0,0,1,1,0,658,13,1,CMpure,6,1,2,8,NA,NA,NA,NA
464,3,5,8,2,1,8,0,0,1,1,0,605,9,1,CMpure,6,7,2,1,4,3,8,5
465,3,5,9,2,1,4,0,0,1,1,0,622,15,1,CMpure,3,8,4,5,NA,NA,NA,NA
466,3,5,10,1,1,2,2,1,1,1,1,522,6,1,CMpure,11,14,NA,NA,NA,NA,NA,NA
467,3,5,11,2,1,4,0,0,2,1,1,591,15,1,CMpure,11,13,16,10,NA,NA,NA,NA
468,3,5,12,2,1,2,0,0,2,1,1,619,15,1,CMpure,16,9,NA,NA,NA,NA,NA,NA
469,3,5,13,2,1,4,0,0,2,1,1,540,9,1,CMpure,11,12,13,9,NA,NA,NA,NA
470,3,5,14,1,1,8,8,1,2,1,0,491,8,1,CMpure,2,3,4,1,5,7,6,8
471,3,5,15,2,1,2,0,0,2,1,1,556,13,1,CMpure,14,12,NA,NA,NA,NA,NA,NA
472,3,5,16,1,1,2,2,1,1,1,1,618,6,1,CMpure,12,14,NA,NA,NA,NA,NA,NA
473,3,5,17,2,1,2,0,0,1,1,0,694,12,1,CMpure,2,6,NA,NA,NA,NA,NA,NA
474,3,5,18,1,1,2,1,2,1,1,1,446,5,1,CMpure,13,16,NA,NA,NA,NA,NA,NA
475,3,5,19,1,1,2,2,1,1,1,1,401,2,1,CMpure,14,10,NA,NA,NA,NA,NA,NA
476,3,5,20,1,1,2,1,2,1,1,1,645,7,1,CMpure,15,12,NA,NA,NA,NA,NA,NA
477,3,5,21,2,1,4,0,0,2,1,1,646,14,1,CMpure,15,9,10,11,NA,NA,NA,NA
478,3,5,22,1,1,4,3,2,2,1,0,630,4,1,CMpure,5,1,4,7,NA,NA,NA,NA
479,3,5,23,1,1,4,2,3,2,1,0,455,7,1,CMpure,4,7,6,1,NA,NA,NA,NA
480,3,5,24,2,1,8,0,0,1,1,0,681,15,1,CMpure,3,6,2,7,1,5,4,8
481,3,6,1,2,1,4,0,0,2,1,1,555,12,1,CMpure,9,13,11,14,NA,NA,NA,NA
482,3,6,2,2,1,2,0,0,2,1,1,586,9,1,CMpure,16,13,NA,NA,NA,NA,NA,NA
483,3,6,3,1,1,8,4,5,1,1,1,599,2,1,CMpure,16,14,11,10,15,13,9,12
484,3,6,4,1,1,8,3,6,1,1,1,643,1,1,CMpure,14,10,9,15,12,11,16,13
485,3,6,5,1,1,8,1,8,2,1,0,638,1,1,CMpure,1,5,8,2,4,7,3,6
486,3,6,6,2,1,2,0,0,1,1,0,585,12,1,CMpure,3,1,NA,NA,NA,NA,NA,NA
487,3,6,7,1,1,8,5,4,1,1,1,693,4,1,CMpure,15,16,14,11,12,13,10,9
488,3,6,8,2,1,4,0,0,1,1,0,644,11,1,CMpure,2,7,4,3,NA,NA,NA,NA
489,3,6,9,2,1,8,0,0,2,1,1,575,16,1,CMpure,14,12,10,15,16,13,9,11
490,3,6,10,2,1,8,0,0,2,1,1,668,14,1,CMpure,11,9,16,13,10,14,12,15
491,3,6,11,2,1,8,0,0,2,1,1,566,15,1,CMpure,16,10,11,9,13,12,15,14
492,3,6,12,1,1,4,1,4,1,1,1,745,3,1,CMpure,11,16,15,10,NA,NA,NA,NA
493,3,6,13,1,1,4,1,4,1,1,1,597,4,1,CMpure,12,11,14,9,NA,NA,NA,NA
494,3,6,14,2,1,4,0,0,2,1,1,583,15,1,CMpure,9,14,16,13,NA,NA,NA,NA
495,3,6,15,2,1,2,0,0,1,1,0,3060,10,1,CMpure,4,6,NA,NA,NA,NA,NA,NA
496,3,6,16,2,1,8,0,0,1,1,0,590,15,1,CMpure,1,7,3,2,4,6,5,8
497,3,6,17,1,1,2,2,1,2,1,0,3147,3,1,CMpure,6,3,NA,NA,NA,NA,NA,NA
498,3,6,18,2,1,4,0,0,2,1,1,631,16,1,CMpure,11,16,12,10,NA,NA,NA,NA
499,3,6,19,2,1,4,0,0,1,1,0,488,11,1,CMpure,4,5,1,3,NA,NA,NA,NA
500,3,6,20,1,1,2,1,2,2,1,0,521,2,1,CMpure,2,4,NA,NA,NA,NA,NA,NA
501,3,6,21,2,1,4,0,0,2,1,1,637,14,1,CMpure,16,15,10,13,NA,NA,NA,NA
502,3,6,22,1,1,8,5,4,1,1,1,568,1,1,CMpure,14,10,11,12,9,16,13,15
503,3,6,23,2,1,8,0,0,1,1,0,774,12,1,CMpure,1,3,5,4,6,2,8,7
504,3,6,24,2,1,4,0,0,2,1,1,529,14,1,CMpure,10,13,12,11,NA,NA,NA,NA
505,3,7,1,2,1,2,0,0,1,1,0,615,16,1,CMpure,8,1,NA,NA,NA,NA,NA,NA
506,3,7,2,2,1,4,0,0,2,1,1,584,16,1,CMpure,14,12,10,11,NA,NA,NA,NA
507,3,7,3,1,1,2,1,2,1,1,1,676,4,1,CMpure,12,15,NA,NA,NA,NA,NA,NA
508,3,7,4,1,1,2,2,1,1,1,1,606,3,1,CMpure,12,11,NA,NA,NA,NA,NA,NA
509,3,7,5,1,1,2,1,2,2,1,0,554,7,1,CMpure,7,6,NA,NA,NA,NA,NA,NA
510,3,7,6,1,1,8,4,5,2,1,0,824,4,1,CMpure,3,5,6,4,1,8,2,7
511,3,7,7,1,1,2,2,1,2,1,0,652,5,1,CMpure,2,5,NA,NA,NA,NA,NA,NA
